ESCRUTINIO PROVISORIO: Elecciones Primarias Abiertas Provinciales del 22 de Mayo de 2011                                                                                  
Escrutado:100,00%   -   Fecha y Hora de cierre: 23/05/2011 - 06:36                                                                                                        
                                                                                                                                                                          
Cargo: CONCEJALES - detalle por SECCIONALES DE SANTA FE                                                                                                                   
                                                                                                                                                                          
Fecha;Depto;Nombre Departamento;Localidad;Nombre Localidad;Tipo Loc;Cargo;Partido;Nombre Partido;Nombre Candidato;Votos;Porcentaje;                                       
2011/05/22;09;LA CAPITAL;003 ;;CIRC.S;CONCEJALES;    ;Votos Anulados;;0000075;  5,42                                                                                      
2011/05/22;09;LA CAPITAL;003 ;;CIRC.S;CONCEJALES;    ;Votos Recurridos;;0000001;  0,07                                                                                    
2011/05/22;09;LA CAPITAL;003 ;;CIRC.S;CONCEJALES;    ;Votos Impugnados;;0000000;  0,00                                                                                    
2011/05/22;09;LA CAPITAL;003 ;;CIRC.S;CONCEJALES;    ;Votos Fuerza de Seguridad;;0000024;  1,73                                                                           
2011/05/22;09;LA CAPITAL;003 ;;CIRC.S;CONCEJALES;    ;Votos Electores Observados;;0000000;  0,00                                                                          
2011/05/22;09;LA CAPITAL;003 ;;CIRC.S;CONCEJALES;    ;Total de votos emitidos;;0001384;  0,00                                                                             
2011/05/22;09;LA CAPITAL;004 ;;CIRC.S;CONCEJALES;0001;PARTIDO AUTONOMISTA;BENITEZ ROSALIA VERONICA;0000014;100,00                                                         
2011/05/22;09;LA CAPITAL;004 ;;CIRC.S;CONCEJALES;0002;UNION PRO FEDERAL;NORMAN TOMAS JUAN JOSE;0000140;100,00                                                             
2011/05/22;09;LA CAPITAL;004 ;;CIRC.S;CONCEJALES;0003;FRENTE SANTA FE PARA TODOS;MARTINEZ IGNACIO;0000154; 34,30                                                          
2011/05/22;09;LA CAPITAL;004 ;;CIRC.S;CONCEJALES;0003;FRENTE SANTA FE PARA TODOS;LEIVA LUCIANO AGUSTIN;0000109; 24,28                                                     
2011/05/22;09;LA CAPITAL;004 ;;CIRC.S;CONCEJALES;0003;FRENTE SANTA FE PARA TODOS;HUSER CRISTIAN MARCELO;0000094; 20,94                                                    
2011/05/22;09;LA CAPITAL;004 ;;CIRC.S;CONCEJALES;0003;FRENTE SANTA FE PARA TODOS;CRESPI GERARDO SERGIO DANIEL;0000041;  9,13                                              
2011/05/22;09;LA CAPITAL;004 ;;CIRC.S;CONCEJALES;0003;FRENTE SANTA FE PARA TODOS;HERNANDEZ RAUL PEDRO;0000024;  5,35                                                      
2011/05/22;09;LA CAPITAL;004 ;;CIRC.S;CONCEJALES;0003;FRENTE SANTA FE PARA TODOS;BIANCHINI LIANA MARISA;0000015;  3,34                                                    
2011/05/22;09;LA CAPITAL;004 ;;CIRC.S;CONCEJALES;0003;FRENTE SANTA FE PARA TODOS;ROA DANIEL;0000009;  2,00                                                                
2011/05/22;09;LA CAPITAL;004 ;;CIRC.S;CONCEJALES;0003;FRENTE SANTA FE PARA TODOS;LAMANNA RUBEN ERMELINDO;0000002;  0,45                                                   
2011/05/22;09;LA CAPITAL;004 ;;CIRC.S;CONCEJALES;0003;FRENTE SANTA FE PARA TODOS;LATOURNERIE NOELIA CAROLINA;0000001;  0,22                                               
2011/05/22;09;LA CAPITAL;004 ;;CIRC.S;CONCEJALES;0003;FRENTE SANTA FE PARA TODOS;DIAZ GUSTAVO CARLOS;0000000;  0,00                                                       
2011/05/22;09;LA CAPITAL;004 ;;CIRC.S;CONCEJALES;0004;FRENTE PROGRESISTA, CIVICO Y SOCIAL;SIMONIELLO LEONARDO JAVIER;0000762; 68,59                                       
2011/05/22;09;LA CAPITAL;004 ;;CIRC.S;CONCEJALES;0004;FRENTE PROGRESISTA, CIVICO Y SOCIAL;SUAREZ CARLOS MATIAS;0000233; 20,97                                             
2011/05/22;09;LA CAPITAL;004 ;;CIRC.S;CONCEJALES;0004;FRENTE PROGRESISTA, CIVICO Y SOCIAL;QUEVEDO ESTEBAN CIPRIANO;0000060;  5,40                                         
2011/05/22;09;LA CAPITAL;004 ;;CIRC.S;CONCEJALES;0004;FRENTE PROGRESISTA, CIVICO Y SOCIAL;MENDEZ CLAUDIA MARIA V;0000041;  3,69                                           
2011/05/22;09;LA CAPITAL;004 ;;CIRC.S;CONCEJALES;0004;FRENTE PROGRESISTA, CIVICO Y SOCIAL;RAIMONDI OSCAR ALFREDO;0000015;  1,35                                           
2011/05/22;09;LA CAPITAL;004 ;;CIRC.S;CONCEJALES;0005;MOV. INDEPENDIENTE, JUSTICIA Y DIGNIDAD;OJEDA VALENTIN RICARDO;0000002;100,00                                       
2011/05/22;09;LA CAPITAL;004 ;;CIRC.S;CONCEJALES;0006;PARTIDO OBRERO;VALLEJO PABLO;0000026;100,00                                                                         
2011/05/22;09;LA CAPITAL;004 ;;CIRC.S;CONCEJALES;0008;NUEVO ENCUENTRO POPULAR Y SOLIDARIO;SALA BENIGNO RUBEN;0000010;100,00                                               
2011/05/22;09;LA CAPITAL;004 ;;CIRC.S;CONCEJALES;0020;MOVIMIENTO PROYECTO SUR;PERALTA CLAUDIA MYRIAN;0000033;100,00                                                       
2011/05/22;09;LA CAPITAL;004 ;;CIRC.S;CONCEJALES;0038;POLITICA ABIERTA P LA INTEGRIDAD SOCIAL;VALVERDI JORGE ALBERTO;0000005; 55,56                                       
2011/05/22;09;LA CAPITAL;004 ;;CIRC.S;CONCEJALES;0038;POLITICA ABIERTA P LA INTEGRIDAD SOCIAL;DESCHI CLAUDIO ALEX;0000004; 44,44                                          
2011/05/22;09;LA CAPITAL;004 ;;CIRC.S;CONCEJALES;0058;DEMOCRATA CRISTIANO;PIEDRABUENA JULIO CESAR;0000011;100,00                                                          
2011/05/22;09;LA CAPITAL;004 ;;CIRC.S;CONCEJALES;0064;CONFLUENCIA SANTAFESINA;MARSOL EDUARDO MARCELO;0000009;100,00                                                       
2011/05/22;09;LA CAPITAL;004 ;;CIRC.S;CONCEJALES;    ;Votos en Blanco;;0000221; 10,17                                                                                     
2011/05/22;09;LA CAPITAL;004 ;;CIRC.S;CONCEJALES;    ;Votos Anulados;;0000128;  5,89                                                                                      
2011/05/22;09;LA CAPITAL;004 ;;CIRC.S;CONCEJALES;    ;Votos Recurridos;;0000002;  0,09                                                                                    
2011/05/22;09;LA CAPITAL;004 ;;CIRC.S;CONCEJALES;    ;Votos Impugnados;;0000000;  0,00                                                                                    
2011/05/22;09;LA CAPITAL;004 ;;CIRC.S;CONCEJALES;    ;Votos Fuerza de Seguridad;;0000009;  0,41                                                                           
2011/05/22;09;LA CAPITAL;004 ;;CIRC.S;CONCEJALES;    ;Votos Electores Observados;;0000000;  0,00                                                                          
2011/05/22;09;LA CAPITAL;004 ;;CIRC.S;CONCEJALES;    ;Total de votos emitidos;;0002174;  0,00                                                                             
2011/05/22;09;LA CAPITAL;005 ;;CIRC.S;CONCEJALES;0001;PARTIDO AUTONOMISTA;BENITEZ ROSALIA VERONICA;0000022;100,00                                                         
2011/05/22;09;LA CAPITAL;005 ;;CIRC.S;CONCEJALES;0002;UNION PRO FEDERAL;NORMAN TOMAS JUAN JOSE;0000120;100,00                                                             
2011/05/22;09;LA CAPITAL;005 ;;CIRC.S;CONCEJALES;0003;FRENTE SANTA FE PARA TODOS;MARTINEZ IGNACIO;0000146; 37,15                                                          
2011/05/22;09;LA CAPITAL;005 ;;CIRC.S;CONCEJALES;0003;FRENTE SANTA FE PARA TODOS;LEIVA LUCIANO AGUSTIN;0000113; 28,75                                                     
2011/05/22;09;LA CAPITAL;005 ;;CIRC.S;CONCEJALES;0003;FRENTE SANTA FE PARA TODOS;HUSER CRISTIAN MARCELO;0000058; 14,76                                                    
2011/05/22;09;LA CAPITAL;005 ;;CIRC.S;CONCEJALES;0003;FRENTE SANTA FE PARA TODOS;CRESPI GERARDO SERGIO DANIEL;0000034;  8,65                                              
2011/05/22;09;LA CAPITAL;005 ;;CIRC.S;CONCEJALES;0003;FRENTE SANTA FE PARA TODOS;HERNANDEZ RAUL PEDRO;0000016;  4,07                                                      
