ESCRUTINIO PROVISORIO: Elecciones Primarias Abiertas Provinciales del 22 de Mayo de 2011                                                                                  
Escrutado:100,00%   -   Fecha y Hora de cierre: 23/05/2011 - 06:36                                                                                                        
                                                                                                                                                                          
Cargo: DIPUTADOS PROVINCIALES - detalle por SECCIONALES DE ROSARIO                                                                                                        
                                                                                                                                                                          
Fecha;Depto;Nombre Departamento;Localidad;Nombre Localidad;Tipo Loc;Cargo;Partido;Nombre Partido;Nombre Candidato;Votos;Porcentaje;                                       
2011/05/22;13;ROSARIO;302 ;;CIRC.S;DIPUTADOS PROVINCIALES;0003;FRENTE SANTA FE PARA TODOS;;0000077;  6,03                                                                 
2011/05/22;13;ROSARIO;302 ;;CIRC.S;DIPUTADOS PROVINCIALES;0003;FRENTE SANTA FE PARA TODOS;;0000072;  5,63                                                                 
2011/05/22;13;ROSARIO;302 ;;CIRC.S;DIPUTADOS PROVINCIALES;0003;FRENTE SANTA FE PARA TODOS;;0000028;  2,19                                                                 
2011/05/22;13;ROSARIO;302 ;;CIRC.S;DIPUTADOS PROVINCIALES;0003;FRENTE SANTA FE PARA TODOS;;0000014;  1,10                                                                 
2011/05/22;13;ROSARIO;302 ;;CIRC.S;DIPUTADOS PROVINCIALES;0004;FRENTE PROGRESISTA, CIVICO Y SOCIAL;;0001185; 51,21                                                        
2011/05/22;13;ROSARIO;302 ;;CIRC.S;DIPUTADOS PROVINCIALES;0004;FRENTE PROGRESISTA, CIVICO Y SOCIAL;;0000499; 21,56                                                        
2011/05/22;13;ROSARIO;302 ;;CIRC.S;DIPUTADOS PROVINCIALES;0004;FRENTE PROGRESISTA, CIVICO Y SOCIAL;;0000273; 11,80                                                        
2011/05/22;13;ROSARIO;302 ;;CIRC.S;DIPUTADOS PROVINCIALES;0004;FRENTE PROGRESISTA, CIVICO Y SOCIAL;;0000218;  9,42                                                        
2011/05/22;13;ROSARIO;302 ;;CIRC.S;DIPUTADOS PROVINCIALES;0004;FRENTE PROGRESISTA, CIVICO Y SOCIAL;;0000077;  3,33                                                        
2011/05/22;13;ROSARIO;302 ;;CIRC.S;DIPUTADOS PROVINCIALES;0004;FRENTE PROGRESISTA, CIVICO Y SOCIAL;;0000062;  2,68                                                        
2011/05/22;13;ROSARIO;302 ;;CIRC.S;DIPUTADOS PROVINCIALES;0005;MOV. INDEPENDIENTE, JUSTICIA Y DIGNIDAD;;0000012;100,00                                                    
2011/05/22;13;ROSARIO;302 ;;CIRC.S;DIPUTADOS PROVINCIALES;0006;PARTIDO OBRERO;;0000027;100,00                                                                             
2011/05/22;13;ROSARIO;302 ;;CIRC.S;DIPUTADOS PROVINCIALES;0020;MOVIMIENTO PROYECTO SUR;;0000318;100,00                                                                    
2011/05/22;13;ROSARIO;302 ;;CIRC.S;DIPUTADOS PROVINCIALES;0038;POLITICA ABIERTA P LA INTEGRIDAD SOCIAL;;0000033;100,00                                                    
2011/05/22;13;ROSARIO;302 ;;CIRC.S;DIPUTADOS PROVINCIALES;0058;DEMOCRATA CRISTIANO;;0000067;100,00                                                                        
2011/05/22;13;ROSARIO;302 ;;CIRC.S;DIPUTADOS PROVINCIALES;    ;Votos en Blanco;;0000351;  6,99                                                                            
2011/05/22;13;ROSARIO;302 ;;CIRC.S;DIPUTADOS PROVINCIALES;    ;Votos Anulados;;0000360;  7,17                                                                             
2011/05/22;13;ROSARIO;302 ;;CIRC.S;DIPUTADOS PROVINCIALES;    ;Votos Recurridos;;0000001;  0,02                                                                           
2011/05/22;13;ROSARIO;302 ;;CIRC.S;DIPUTADOS PROVINCIALES;    ;Votos Impugnados;;0000014;  0,28                                                                           
2011/05/22;13;ROSARIO;302 ;;CIRC.S;DIPUTADOS PROVINCIALES;    ;Votos Fuerza de Seguridad;;0000013;  0,26                                                                  
2011/05/22;13;ROSARIO;302 ;;CIRC.S;DIPUTADOS PROVINCIALES;    ;Votos Electores Observados;;0000000;  0,00                                                                 
2011/05/22;13;ROSARIO;302 ;;CIRC.S;DIPUTADOS PROVINCIALES;    ;Total de votos emitidos;;0005024;  0,00                                                                    
2011/05/22;13;ROSARIO;303 ;;CIRC.S;DIPUTADOS PROVINCIALES;0001;PARTIDO AUTONOMISTA;;0000005;100,00                                                                        
2011/05/22;13;ROSARIO;303 ;;CIRC.S;DIPUTADOS PROVINCIALES;0002;UNION PRO FEDERAL;;0000174;100,00                                                                          
2011/05/22;13;ROSARIO;303 ;;CIRC.S;DIPUTADOS PROVINCIALES;0003;FRENTE SANTA FE PARA TODOS;;0000354; 63,44                                                                 
2011/05/22;13;ROSARIO;303 ;;CIRC.S;DIPUTADOS PROVINCIALES;0003;FRENTE SANTA FE PARA TODOS;;0000110; 19,71                                                                 
2011/05/22;13;ROSARIO;303 ;;CIRC.S;DIPUTADOS PROVINCIALES;0003;FRENTE SANTA FE PARA TODOS;;0000036;  6,45                                                                 
2011/05/22;13;ROSARIO;303 ;;CIRC.S;DIPUTADOS PROVINCIALES;0003;FRENTE SANTA FE PARA TODOS;;0000034;  6,09                                                                 
2011/05/22;13;ROSARIO;303 ;;CIRC.S;DIPUTADOS PROVINCIALES;0003;FRENTE SANTA FE PARA TODOS;;0000017;  3,05                                                                 
2011/05/22;13;ROSARIO;303 ;;CIRC.S;DIPUTADOS PROVINCIALES;0003;FRENTE SANTA FE PARA TODOS;;0000007;  1,25                                                                 
2011/05/22;13;ROSARIO;303 ;;CIRC.S;DIPUTADOS PROVINCIALES;0004;FRENTE PROGRESISTA, CIVICO Y SOCIAL;;0000730; 53,36                                                        
2011/05/22;13;ROSARIO;303 ;;CIRC.S;DIPUTADOS PROVINCIALES;0004;FRENTE PROGRESISTA, CIVICO Y SOCIAL;;0000293; 21,42                                                        
2011/05/22;13;ROSARIO;303 ;;CIRC.S;DIPUTADOS PROVINCIALES;0004;FRENTE PROGRESISTA, CIVICO Y SOCIAL;;0000132;  9,65                                                        
2011/05/22;13;ROSARIO;303 ;;CIRC.S;DIPUTADOS PROVINCIALES;0004;FRENTE PROGRESISTA, CIVICO Y SOCIAL;;0000130;  9,50                                                        
2011/05/22;13;ROSARIO;303 ;;CIRC.S;DIPUTADOS PROVINCIALES;0004;FRENTE PROGRESISTA, CIVICO Y SOCIAL;;0000057;  4,17                                                        
2011/05/22;13;ROSARIO;303 ;;CIRC.S;DIPUTADOS PROVINCIALES;0004;FRENTE PROGRESISTA, CIVICO Y SOCIAL;;0000026;  1,90                                                        
2011/05/22;13;ROSARIO;303 ;;CIRC.S;DIPUTADOS PROVINCIALES;0005;MOV. INDEPENDIENTE, JUSTICIA Y DIGNIDAD;;0000006;100,00                                                    
2011/05/22;13;ROSARIO;303 ;;CIRC.S;DIPUTADOS PROVINCIALES;0006;PARTIDO OBRERO;;0000018;100,00                                                                             
2011/05/22;13;ROSARIO;303 ;;CIRC.S;DIPUTADOS PROVINCIALES;0020;MOVIMIENTO PROYECTO SUR;;0000174;100,00                                                                    
2011/05/22;13;ROSARIO;303 ;;CIRC.S;DIPUTADOS PROVINCIALES;0038;POLITICA ABIERTA P LA INTEGRIDAD SOCIAL;;0000008;100,00                                                    
2011/05/22;13;ROSARIO;303 ;;CIRC.S;DIPUTADOS PROVINCIALES;0058;DEMOCRATA CRISTIANO;;0000029;100,00                                                                        
2011/05/22;13;ROSARIO;303 ;;CIRC.S;DIPUTADOS PROVINCIALES;    ;Votos en Blanco;;0000209;  7,79                                                                            
2011/05/22;13;ROSARIO;303 ;;CIRC.S;DIPUTADOS PROVINCIALES;    ;Votos Anulados;;0000129;  4,81                                                                             
2011/05/22;13;ROSARIO;303 ;;CIRC.S;DIPUTADOS PROVINCIALES;    ;Votos Recurridos;;0000000;  0,00                                                                           
2011/05/22;13;ROSARIO;303 ;;CIRC.S;DIPUTADOS PROVINCIALES;    ;Votos Impugnados;;0000000;  0,00                                                                           
2011/05/22;13;ROSARIO;303 ;;CIRC.S;DIPUTADOS PROVINCIALES;    ;Votos Fuerza de Seguridad;;0000006;  0,22                                                                  
2011/05/22;13;ROSARIO;303 ;;CIRC.S;DIPUTADOS PROVINCIALES;    ;Votos Electores Observados;;0000000;  0,00                                                                 
