ESCRUTINIO PROVISORIO: Elecciones Primarias Abiertas Provinciales del 22 de Mayo de 2011                                                                                  
Escrutado:100,00%   -   Fecha y Hora de cierre: 23/05/2011 - 06:36                                                                                                        
                                                                                                                                                                          
Cargo: SENADOR PROVINCIAL - detalle por SECCIONALES DE ROSARIO                                                                                                            
                                                                                                                                                                          
Fecha;Depto;Nombre Departamento;Localidad;Nombre Localidad;Tipo Loc;Cargo;Partido;Nombre Partido;Nombre Candidato;Votos;Porcentaje;                                       
2011/05/22;13;ROSARIO;302 ;;DEPTO ;SENADOR PROVINCIAL;0003;FRENTE SANTA FE PARA TODOS;;0000108; 14,84                                                                     
2011/05/22;13;ROSARIO;302 ;;DEPTO ;SENADOR PROVINCIAL;0003;FRENTE SANTA FE PARA TODOS;;0000100; 13,74                                                                     
2011/05/22;13;ROSARIO;302 ;;DEPTO ;SENADOR PROVINCIAL;0003;FRENTE SANTA FE PARA TODOS;;0000020;  2,75                                                                     
2011/05/22;13;ROSARIO;302 ;;DEPTO ;SENADOR PROVINCIAL;0003;FRENTE SANTA FE PARA TODOS;;0000020;  2,75                                                                     
2011/05/22;13;ROSARIO;302 ;;DEPTO ;SENADOR PROVINCIAL;0003;FRENTE SANTA FE PARA TODOS;;0000020;  2,75                                                                     
2011/05/22;13;ROSARIO;302 ;;DEPTO ;SENADOR PROVINCIAL;0003;FRENTE SANTA FE PARA TODOS;;0000004;  0,55                                                                     
2011/05/22;13;ROSARIO;302 ;;DEPTO ;SENADOR PROVINCIAL;0004;FRENTE PROGRESISTA, CIVICO Y SOCIAL;;0002264; 74,18                                                            
2011/05/22;13;ROSARIO;302 ;;DEPTO ;SENADOR PROVINCIAL;0004;FRENTE PROGRESISTA, CIVICO Y SOCIAL;;0000679; 22,25                                                            
2011/05/22;13;ROSARIO;302 ;;DEPTO ;SENADOR PROVINCIAL;0004;FRENTE PROGRESISTA, CIVICO Y SOCIAL;;0000067;  2,20                                                            
2011/05/22;13;ROSARIO;302 ;;DEPTO ;SENADOR PROVINCIAL;0004;FRENTE PROGRESISTA, CIVICO Y SOCIAL;;0000021;  0,69                                                            
2011/05/22;13;ROSARIO;302 ;;DEPTO ;SENADOR PROVINCIAL;0004;FRENTE PROGRESISTA, CIVICO Y SOCIAL;;0000021;  0,69                                                            
2011/05/22;13;ROSARIO;302 ;;DEPTO ;SENADOR PROVINCIAL;0005;MOV. INDEPENDIENTE, JUSTICIA Y DIGNIDAD;;0000005;100,00                                                        
2011/05/22;13;ROSARIO;302 ;;DEPTO ;SENADOR PROVINCIAL;0006;PARTIDO OBRERO;;0000032;100,00                                                                                 
2011/05/22;13;ROSARIO;302 ;;DEPTO ;SENADOR PROVINCIAL;0020;MOVIMIENTO PROYECTO SUR;;0000094;100,00                                                                        
2011/05/22;13;ROSARIO;302 ;;DEPTO ;SENADOR PROVINCIAL;0038;POLITICA ABIERTA P LA INTEGRIDAD SOCIAL;;0000023;100,00                                                        
2011/05/22;13;ROSARIO;302 ;;DEPTO ;SENADOR PROVINCIAL;0053;PARTIDO DE LOS TRABAJADORES SOCIALISTAS;;0000025;100,00                                                        
2011/05/22;13;ROSARIO;302 ;;DEPTO ;SENADOR PROVINCIAL;0056;NACIONALISTA CONSTITUCIONAL UNIR;;0000006;100,00                                                               
2011/05/22;13;ROSARIO;302 ;;DEPTO ;SENADOR PROVINCIAL;0058;DEMOCRATA CRISTIANO;;0000077;100,00                                                                            
2011/05/22;13;ROSARIO;302 ;;DEPTO ;SENADOR PROVINCIAL;    ;Votos en Blanco;;0000320;  6,37                                                                                
2011/05/22;13;ROSARIO;302 ;;DEPTO ;SENADOR PROVINCIAL;    ;Votos Anulados;;0000350;  6,97                                                                                 
2011/05/22;13;ROSARIO;302 ;;DEPTO ;SENADOR PROVINCIAL;    ;Votos Recurridos;;0000001;  0,02                                                                               
2011/05/22;13;ROSARIO;302 ;;DEPTO ;SENADOR PROVINCIAL;    ;Votos Impugnados;;0000012;  0,24                                                                               
2011/05/22;13;ROSARIO;302 ;;DEPTO ;SENADOR PROVINCIAL;    ;Votos Fuerza de Seguridad;;0000013;  0,26                                                                      
2011/05/22;13;ROSARIO;302 ;;DEPTO ;SENADOR PROVINCIAL;    ;Votos Electores Observados;;0000000;  0,00                                                                     
2011/05/22;13;ROSARIO;302 ;;DEPTO ;SENADOR PROVINCIAL;    ;Total de votos emitidos;;0005024;  0,00                                                                        
2011/05/22;13;ROSARIO;303 ;;DEPTO ;SENADOR PROVINCIAL;0001;PARTIDO AUTONOMISTA;;0000007;100,00                                                                            
2011/05/22;13;ROSARIO;303 ;;DEPTO ;SENADOR PROVINCIAL;0002;UNION PRO FEDERAL;;0000160;100,00                                                                              
2011/05/22;13;ROSARIO;303 ;;DEPTO ;SENADOR PROVINCIAL;0003;FRENTE SANTA FE PARA TODOS;;0000191; 61,22                                                                     
2011/05/22;13;ROSARIO;303 ;;DEPTO ;SENADOR PROVINCIAL;0003;FRENTE SANTA FE PARA TODOS;;0000056; 17,95                                                                     
2011/05/22;13;ROSARIO;303 ;;DEPTO ;SENADOR PROVINCIAL;0003;FRENTE SANTA FE PARA TODOS;;0000044; 14,10                                                                     
2011/05/22;13;ROSARIO;303 ;;DEPTO ;SENADOR PROVINCIAL;0003;FRENTE SANTA FE PARA TODOS;;0000013;  4,17                                                                     
2011/05/22;13;ROSARIO;303 ;;DEPTO ;SENADOR PROVINCIAL;0003;FRENTE SANTA FE PARA TODOS;;0000005;  1,60                                                                     
2011/05/22;13;ROSARIO;303 ;;DEPTO ;SENADOR PROVINCIAL;0003;FRENTE SANTA FE PARA TODOS;;0000002;  0,64                                                                     
2011/05/22;13;ROSARIO;303 ;;DEPTO ;SENADOR PROVINCIAL;0003;FRENTE SANTA FE PARA TODOS;;0000001;  0,32                                                                     
2011/05/22;13;ROSARIO;303 ;;DEPTO ;SENADOR PROVINCIAL;0004;FRENTE PROGRESISTA, CIVICO Y SOCIAL;;0001312; 73,63                                                            
2011/05/22;13;ROSARIO;303 ;;DEPTO ;SENADOR PROVINCIAL;0004;FRENTE PROGRESISTA, CIVICO Y SOCIAL;;0000382; 21,44                                                            
2011/05/22;13;ROSARIO;303 ;;DEPTO ;SENADOR PROVINCIAL;0004;FRENTE PROGRESISTA, CIVICO Y SOCIAL;;0000065;  3,65                                                            
2011/05/22;13;ROSARIO;303 ;;DEPTO ;SENADOR PROVINCIAL;0004;FRENTE PROGRESISTA, CIVICO Y SOCIAL;;0000012;  0,67                                                            
2011/05/22;13;ROSARIO;303 ;;DEPTO ;SENADOR PROVINCIAL;0004;FRENTE PROGRESISTA, CIVICO Y SOCIAL;;0000011;  0,62                                                            
2011/05/22;13;ROSARIO;303 ;;DEPTO ;SENADOR PROVINCIAL;0005;MOV. INDEPENDIENTE, JUSTICIA Y DIGNIDAD;;0000002;100,00                                                        
2011/05/22;13;ROSARIO;303 ;;DEPTO ;SENADOR PROVINCIAL;0006;PARTIDO OBRERO;;0000032;100,00                                                                                 
2011/05/22;13;ROSARIO;303 ;;DEPTO ;SENADOR PROVINCIAL;0020;MOVIMIENTO PROYECTO SUR;;0000048;100,00                                                                        
2011/05/22;13;ROSARIO;303 ;;DEPTO ;SENADOR PROVINCIAL;0038;POLITICA ABIERTA P LA INTEGRIDAD SOCIAL;;0000011;100,00                                                        
2011/05/22;13;ROSARIO;303 ;;DEPTO ;SENADOR PROVINCIAL;0053;PARTIDO DE LOS TRABAJADORES SOCIALISTAS;;0000014;100,00                                                        
2011/05/22;13;ROSARIO;303 ;;DEPTO ;SENADOR PROVINCIAL;0056;NACIONALISTA CONSTITUCIONAL UNIR;;0000004;100,00                                                               
2011/05/22;13;ROSARIO;303 ;;DEPTO ;SENADOR PROVINCIAL;0058;DEMOCRATA CRISTIANO;;0000037;100,00                                                                            
2011/05/22;13;ROSARIO;303 ;;DEPTO ;SENADOR PROVINCIAL;    ;Votos en Blanco;;0000154;  5,74                                                                                
