ESCRUTINIO PROVISORIO: Elecciones Primarias Abiertas Provinciales del 22 de Mayo de 2011                                                                                  
Escrutado:100,00%   -   Fecha y Hora de cierre: 23/05/2011 - 06:36                                                                                                        
                                                                                                                                                                          
Cargo: GOBERNADOR Y VICE - detalle por SECCIONALES DE ROSARIO                                                                                                             
                                                                                                                                                                          
Fecha;Depto;Nombre Departamento;Localidad;Nombre Localidad;Tipo Loc;Cargo;Partido;Nombre Partido;Nombre Candidato;Votos;Porcentaje;                                       
2011/05/22;13;ROSARIO;303 ;;CIRC.S;GOBERNADOR Y VICE;    ;Votos Electores Observados;;0000000;  0,00                                                                      
2011/05/22;13;ROSARIO;303 ;;CIRC.S;GOBERNADOR Y VICE;    ;Total de votos emitidos;;0002684;  0,00                                                                         
2011/05/22;13;ROSARIO;304 ;;CIRC.S;GOBERNADOR Y VICE;0001;PARTIDO AUTONOMISTA;YERBE CARLOS;0000003;100,00                                                                 
2011/05/22;13;ROSARIO;304 ;;CIRC.S;GOBERNADOR Y VICE;0002;UNION PRO FEDERAL;TORRES MIGUEL IGNACIO;0000253;100,00                                                          
2011/05/22;13;ROSARIO;304 ;;CIRC.S;GOBERNADOR Y VICE;0003;FRENTE SANTA FE PARA TODOS;ROSSI AGUSTIN OSCAR;0000398; 40,20                                                   
2011/05/22;13;ROSARIO;304 ;;CIRC.S;GOBERNADOR Y VICE;0003;FRENTE SANTA FE PARA TODOS;BIELSA RAFAEL ANTONIO;0000312; 31,52                                                 
2011/05/22;13;ROSARIO;304 ;;CIRC.S;GOBERNADOR Y VICE;0003;FRENTE SANTA FE PARA TODOS;PEROTTI OMAR ANGEL;0000261; 26,36                                                    
2011/05/22;13;ROSARIO;304 ;;CIRC.S;GOBERNADOR Y VICE;0003;FRENTE SANTA FE PARA TODOS;MERCIER JUAN CARLOS;0000019;  1,92                                                   
2011/05/22;13;ROSARIO;304 ;;CIRC.S;GOBERNADOR Y VICE;0004;FRENTE PROGRESISTA, CIVICO Y SOCIAL;BONFATTI ANTONIO JUAN;0001094; 55,93                                        
2011/05/22;13;ROSARIO;304 ;;CIRC.S;GOBERNADOR Y VICE;0004;FRENTE PROGRESISTA, CIVICO Y SOCIAL;GIUSTINIANI RUBEN HECTOR;0000462; 23,62                                     
2011/05/22;13;ROSARIO;304 ;;CIRC.S;GOBERNADOR Y VICE;0004;FRENTE PROGRESISTA, CIVICO Y SOCIAL;BARLETTA MARIO DOMINGO;0000394; 20,14                                       
2011/05/22;13;ROSARIO;304 ;;CIRC.S;GOBERNADOR Y VICE;0004;FRENTE PROGRESISTA, CIVICO Y SOCIAL;CACERES LUIS ALBERTO;0000006;  0,31                                         
2011/05/22;13;ROSARIO;304 ;;CIRC.S;GOBERNADOR Y VICE;0005;MOV. INDEPENDIENTE, JUSTICIA Y DIGNIDAD;CASTELLS RAUL ANIBAL;0000010;100,00                                     
2011/05/22;13;ROSARIO;304 ;;CIRC.S;GOBERNADOR Y VICE;0006;PARTIDO OBRERO;BLANCO CARLOS ALBERTO MARIA;0000023;100,00                                                       
2011/05/22;13;ROSARIO;304 ;;CIRC.S;GOBERNADOR Y VICE;    ;Votos en Blanco;;0000084;  2,43                                                                                 
2011/05/22;13;ROSARIO;304 ;;CIRC.S;GOBERNADOR Y VICE;    ;Votos Anulados;;0000127;  3,67                                                                                  
