ESCRUTINIO PROVISORIO: Elecciones Primarias Abiertas Provinciales del 22 de Mayo de 2011                                                                                  
Escrutado:100,00%   -   Fecha y Hora de cierre: 23/05/2011 - 06:36                                                                                                        
                                                                                                                                                                          
Cargo: DIPUTADOS PROVINCIALES - detalle por SECCIONALES DE SANTA FE                                                                                                       
                                                                                                                                                                          
Fecha;Depto;Nombre Departamento;Localidad;Nombre Localidad;Tipo Loc;Cargo;Partido;Nombre Partido;Nombre Candidato;Votos;Porcentaje;                                       
2011/05/22;09;LA CAPITAL;004 ;;CIRC.S;DIPUTADOS PROVINCIALES;0004;FRENTE PROGRESISTA, CIVICO Y SOCIAL;;0000250; 21,68                                                     
2011/05/22;09;LA CAPITAL;004 ;;CIRC.S;DIPUTADOS PROVINCIALES;0004;FRENTE PROGRESISTA, CIVICO Y SOCIAL;;0000080;  6,94                                                     
2011/05/22;09;LA CAPITAL;004 ;;CIRC.S;DIPUTADOS PROVINCIALES;0004;FRENTE PROGRESISTA, CIVICO Y SOCIAL;;0000048;  4,16                                                     
2011/05/22;09;LA CAPITAL;004 ;;CIRC.S;DIPUTADOS PROVINCIALES;0004;FRENTE PROGRESISTA, CIVICO Y SOCIAL;;0000047;  4,08                                                     
2011/05/22;09;LA CAPITAL;004 ;;CIRC.S;DIPUTADOS PROVINCIALES;0004;FRENTE PROGRESISTA, CIVICO Y SOCIAL;;0000015;  1,30                                                     
2011/05/22;09;LA CAPITAL;004 ;;CIRC.S;DIPUTADOS PROVINCIALES;0005;MOV. INDEPENDIENTE, JUSTICIA Y DIGNIDAD;;0000003;100,00                                                 
2011/05/22;09;LA CAPITAL;004 ;;CIRC.S;DIPUTADOS PROVINCIALES;0006;PARTIDO OBRERO;;0000012;100,00                                                                          
2011/05/22;09;LA CAPITAL;004 ;;CIRC.S;DIPUTADOS PROVINCIALES;0020;MOVIMIENTO PROYECTO SUR;;0000041;100,00                                                                 
2011/05/22;09;LA CAPITAL;004 ;;CIRC.S;DIPUTADOS PROVINCIALES;0038;POLITICA ABIERTA P LA INTEGRIDAD SOCIAL;;0000006;100,00                                                 
2011/05/22;09;LA CAPITAL;004 ;;CIRC.S;DIPUTADOS PROVINCIALES;0058;DEMOCRATA CRISTIANO;;0000016;100,00                                                                     
2011/05/22;09;LA CAPITAL;004 ;;CIRC.S;DIPUTADOS PROVINCIALES;    ;Votos en Blanco;;0000167;  7,68                                                                         
2011/05/22;09;LA CAPITAL;004 ;;CIRC.S;DIPUTADOS PROVINCIALES;    ;Votos Anulados;;0000126;  5,80                                                                          
2011/05/22;09;LA CAPITAL;004 ;;CIRC.S;DIPUTADOS PROVINCIALES;    ;Votos Recurridos;;0000002;  0,09                                                                        
2011/05/22;09;LA CAPITAL;004 ;;CIRC.S;DIPUTADOS PROVINCIALES;    ;Votos Impugnados;;0000000;  0,00                                                                        
2011/05/22;09;LA CAPITAL;004 ;;CIRC.S;DIPUTADOS PROVINCIALES;    ;Votos Fuerza de Seguridad;;0000009;  0,41                                                               
2011/05/22;09;LA CAPITAL;004 ;;CIRC.S;DIPUTADOS PROVINCIALES;    ;Votos Electores Observados;;0000000;  0,00                                                              
2011/05/22;09;LA CAPITAL;004 ;;CIRC.S;DIPUTADOS PROVINCIALES;    ;Total de votos emitidos;;0002174;  0,00                                                                 
2011/05/22;09;LA CAPITAL;005 ;;CIRC.S;DIPUTADOS PROVINCIALES;0001;PARTIDO AUTONOMISTA;;0000004;100,00                                                                     
2011/05/22;09;LA CAPITAL;005 ;;CIRC.S;DIPUTADOS PROVINCIALES;0002;UNION PRO FEDERAL;;0000069;100,00                                                                       
2011/05/22;09;LA CAPITAL;005 ;;CIRC.S;DIPUTADOS PROVINCIALES;0003;FRENTE SANTA FE PARA TODOS;;0000193; 40,80                                                              
2011/05/22;09;LA CAPITAL;005 ;;CIRC.S;DIPUTADOS PROVINCIALES;0003;FRENTE SANTA FE PARA TODOS;;0000122; 25,79                                                              
